feedback_id,student_id,username,answer_type,question_key,question,answer,section,submitted_at
add80a92-14d8-4b51-a745-ed94933e6939,de28ff79-dd7c-49f0-87f7-fc39a61d48c2,YPSSTUDENT_034,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,Semangat!!!,,2026-03-11 13:36:07.265023
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,4,Feedback Quality,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",4,Feedback Quality,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,3,Feedback Quality,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,4,Feedback Quality,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,3,Feedback Quality,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,system_usability_1,Sistem tutor ini mudah digunakan.,4,System Usability,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,3,System Usability,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,3,System Usability,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,3,System Usability,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,3,System Usability,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,3,User Satisfaction,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,4,User Satisfaction,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,3,User Satisfaction,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,4,Learning Experience,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,3,Learning Experience,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,3,Learning Experience,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,3,Pemahaman Materi Pecahan,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",2,Pemahaman Materi Pecahan,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,pemahaman_materi_pecahan_3,Sistem tutor membantu saya mengetahui bagian mana yang saya belum pahami.,3,Pemahaman Materi Pecahan,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,pemahaman_materi_pecahan_4,Latihan yang diberikan sistem membantu saya memperbaiki kesalahan saya.,3,Pemahaman Materi Pecahan,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,likert,pemahaman_materi_pecahan_5,Sistem tutor membantu saya belajar langkah-langkah penyelesaian soal dengan lebih baik.,3,Pemahaman Materi Pecahan,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,open_answer,open_1,Apa yang paling membantu dari sistem tutor ini?,"fitur ""belajar bareng uma""",,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,open_answer,open_2,Apa yang menurut kamu masih perlu diperbaiki dari sistem tutor ini?,sistem pendeteksi pindah jendela/tab,,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,open_answer,open_3,"Apakah ada bagian dari penjelasan tutor yang sulit dipahami? Jika ada, jelaskan.",-,,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?",-,,2026-03-10 09:48:43.044982
ae024c88-cb28-4abd-9394-1c4bface272b,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,YPSSTUDENT_026,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,menambah lagi fitur yang lebih menarik,,2026-03-10 09:48:43.044982
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,3,Feedback Quality,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",3,Feedback Quality,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,3,Feedback Quality,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,3,Feedback Quality,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,3,Feedback Quality,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,system_usability_1,Sistem tutor ini mudah digunakan.,3,System Usability,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,3,System Usability,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,3,System Usability,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,3,System Usability,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,3,System Usability,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,3,User Satisfaction,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,3,User Satisfaction,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,3,User Satisfaction,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,3,Learning Experience,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,3,Learning Experience,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,3,Learning Experience,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,3,Pemahaman Materi Pecahan,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",3,Pemahaman Materi Pecahan,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,pemahaman_materi_pecahan_3,Sistem tutor membantu saya mengetahui bagian mana yang saya belum pahami.,3,Pemahaman Materi Pecahan,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,pemahaman_materi_pecahan_4,Latihan yang diberikan sistem membantu saya memperbaiki kesalahan saya.,3,Pemahaman Materi Pecahan,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,likert,pemahaman_materi_pecahan_5,Sistem tutor membantu saya belajar langkah-langkah penyelesaian soal dengan lebih baik.,3,Pemahaman Materi Pecahan,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,open_answer,open_1,Apa yang paling membantu dari sistem tutor ini?,Bisa Menjelaskan cara mengerjakan soal,,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,open_answer,open_2,Apa yang menurut kamu masih perlu diperbaiki dari sistem tutor ini?,-,,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,open_answer,open_3,"Apakah ada bagian dari penjelasan tutor yang sulit dipahami? Jika ada, jelaskan.",Tidak ada,,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?","Ya, itu terjadi sebanyaak 3 kali",,2026-03-11 13:33:25.4518
aea74266-c914-4879-aaa5-1f0442d733cb,207d66fd-2335-4e54-bbc3-77e112f9a535,YPSSTUDENT_051,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,-,,2026-03-11 13:33:25.4518
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,3,Feedback Quality,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",4,Feedback Quality,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,4,Feedback Quality,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,4,Feedback Quality,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,4,Feedback Quality,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_1,Sistem tutor ini mudah digunakan.,4,System Usability,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,4,System Usability,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,4,System Usability,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,4,System Usability,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,4,System Usability,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,4,User Satisfaction,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,4,User Satisfaction,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,3,User Satisfaction,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,4,Learning Experience,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,4,Learning Experience,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,4,Learning Experience,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,4,Pemahaman Materi Pecahan,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",4,Pemahaman Materi Pecahan,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_3,Sistem tutor membantu saya mengetahui bagian mana yang saya belum pahami.,4,Pemahaman Materi Pecahan,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_4,Latihan yang diberikan sistem membantu saya memperbaiki kesalahan saya.,3,Pemahaman Materi Pecahan,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,likert,pemahaman_materi_pecahan_5,Sistem tutor membantu saya belajar langkah-langkah penyelesaian soal dengan lebih baik.,4,Pemahaman Materi Pecahan,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_1,Apa yang paling membantu dari sistem tutor ini?,sistem yang mudah dipahami dan soal pemberian feedback sesi yang cukup bagus,,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_2,Apa yang menurut kamu masih perlu diperbaiki dari sistem tutor ini?,pemberian feedback sesi yang terkadang ngawur,,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_3,"Apakah ada bagian dari penjelasan tutor yang sulit dipahami? Jika ada, jelaskan.",nggak ada sih,,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_4,"Apakah ada bagian dari penjelasan tutor yang terlihat aneh atau salah? Jika ada, jelaskan serta sebutkan berapa kali hal tersebut terjadi?","feedbacknya, sekitar 15 sesi",,2026-03-10 09:34:35.361375
aef5d887-2b47-4f71-b6f0-ec9848ba2cc1,1654af33-3f96-4c53-90ef-2b01e06c17af,YPSSTUDENT_003,open_answer,open_5,Saran kamu untuk meningkatkan sistem tutor ini.,"sistem AI, yang perlu di upgrade lebih jauh",,2026-03-10 09:34:35.361375
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,feedback_quality_1,Feedback yang diberikan tutor membantu saya memahami kesalahan saya.,3,Feedback Quality,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,feedback_quality_2,"Feedback dari tutor tidak langsung memberikan jawaban, tetapi membantu saya berpikir.",4,Feedback Quality,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,feedback_quality_3,Penjelasan yang diberikan tutor mudah dimengerti.,3,Feedback Quality,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,feedback_quality_4,Feedback dari tutor relevan dengan jawaban yang saya berikan.,2,Feedback Quality,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,feedback_quality_5,Feedback dari tutor membantu saya menemukan cara yang benar untuk menyelesaikan soal.,3,Feedback Quality,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,system_usability_1,Sistem tutor ini mudah digunakan.,3,System Usability,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,system_usability_2,Instruksi yang diberikan oleh sistem jelas dan mudah dipahami.,3,System Usability,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,system_usability_3,Saya dapat menggunakan sistem ini tanpa kesulitan yang sangat menghambat.,3,System Usability,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,system_usability_4,Tampilan sistem tutor mudah dipahami.,4,System Usability,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,system_usability_5,Saya dapat mengikuti langkah-langkah pembelajaran dengan baik menggunakan sistem ini.,4,System Usability,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,user_satisfaction_1,Secara keseluruhan saya puas menggunakan sistem tutor ini.,3,User Satisfaction,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,user_satisfaction_2,Sistem tutor ini membantu proses belajar saya.,3,User Satisfaction,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,user_satisfaction_3,Saya akan merekomendasikan sistem ini kepada teman saya.,4,User Satisfaction,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,learning_experience_1,Belajar menggunakan sistem tutor ini menyenangkan.,4,Learning Experience,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,learning_experience_2,Sistem tutor membuat saya lebih tertarik untuk belajar matematika.,3,Learning Experience,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,learning_experience_3,Sistem tutor membuat proses belajar lebih interaktif.,3,Learning Experience,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,learning_experience_4,Saya merasa sistem tutor ini seperti belajar dengan seorang guru.,3,Learning Experience,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,pemahaman_materi_pecahan_1,Sistem tutor membantu saya lebih memahami konsep pecahan.,4,Pemahaman Materi Pecahan,2026-03-11 13:35:52.460805
af33a644-2aea-4ebe-b7d1-380d28cb0ff5,fcee0ea9-6e65-4596-af7d-361d92742df8,YPSSTUDENT_029,likert,pemahaman_materi_pecahan_2,"Setelah menggunakan sistem ini, saya merasa lebih percaya diri dalam menyelesaikan soal pecahan.",3,Pemahaman Materi Pecahan,2026-03-11 13:35:52.460805
