result_id,student_id,quiz_section,question_id,question_text,student_answer,correct_answer,is_correct,knowledge_areas,timestamp
a74a10ba-ae7b-4fe7-b644-7e4ab6adaf0d,cef191bb-daf1-4707-a563-f5c8266d4a08,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-09 22:14:43.420477
a9eb1cbb-89e3-40fa-926c-80af52ed5455,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,C. $$\frac{9}{10}$$,C,true,"[""addition""]",2026-03-05 09:28:17.90186
aa730755-03db-478d-b197-d8d7b9670b54,304658fd-24f8-4b55-83d1-2627cc251c10,fraction_addition,add_4,Ibu membeli $$\frac{3}{4}$$ kg telur dan $$\frac{1}{2}$$ kg tepung. Total berat belanjaan Ibu adalah...,A. $$1 \frac{1}{4}$$ kg,A,true,"[""addition""]",2026-03-05 09:22:51.846126
abd7e7d1-45df-4da5-9a65-e16d1d16cb65,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-09 22:03:57.472678
acc50047-a9fe-4585-a80d-b3c4ed3abe9d,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-10 04:45:25.720736
add75a3c-cc6e-4127-8d4e-49ac4973aa6d,db042083-a72d-4b2c-9a5c-acba6a7334da,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-07 22:26:53.805629
af011410-d0cf-442c-a646-690a5085f429,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-10 05:10:23.255165
afaebfe2-70b4-44c4-9382-a453528711df,f061b09f-bb98-4089-9446-8a80f5ecfd3a,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:28:11.719258
b018d61f-4ae6-463e-8ae2-10a89d58416e,1762723a-9551-499a-b970-c168c3def60c,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-05 09:21:34.204015
b02ba9fc-df75-4ac2-a9d0-08ddad293f45,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-09 13:35:55.482248
b0fea388-86e9-4152-abe6-582fd0a401a7,db042083-a72d-4b2c-9a5c-acba6a7334da,fraction_subtraction,sub_2,Hasil dari $$\frac{3}{4} - \frac{1}{3}$$ adalah...,B. $$\frac{5}{12}$$,B,true,"[""subtraction""]",2026-03-07 22:33:17.065699
b3b27547-2c7e-4cb0-858f-cd3133caec3d,df7bc867-3592-4173-851d-569b9860811f,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-05 09:25:20.129738
b64126a3-17fc-4493-a57c-4eff2aa9f5fb,1762723a-9551-499a-b970-c168c3def60c,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:21:34.925697
b79c5944-2fcf-40d5-a1f4-db6ae8c2e607,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_4,Ibu membeli $$\frac{3}{4}$$ kg telur dan $$\frac{1}{2}$$ kg tepung. Total berat belanjaan Ibu adalah...,D. $$1 \frac{3}{4}$$ kg,A,false,"[""addition""]",2026-03-09 13:17:34.326219
b8a4077d-e970-4bab-ad87-c225ec0b38a2,db042083-a72d-4b2c-9a5c-acba6a7334da,fraction_multiplication,mul_4,Hasil dari $$2 \frac{1}{2} \times \frac{1}{2}$$ adalah...,B. $$1 \frac{1}{4}$$,B,true,"[""multiplication""]",2026-03-07 22:35:50.45458
b8a7df1b-ca27-4164-bd3c-8e564e215984,3ef7ff62-6b05-4ef5-aaa6-7b48be842f09,fraction_subtraction,sub_4,"Sebuah botol berisi $$\frac{7}{8}$$ liter air. Jika diminum $$\frac{1}{4}$$ liter, sisa air adalah...",B. $$\frac{5}{8}$$ liter,B,true,"[""subtraction""]",2026-03-05 09:28:19.012911
b93da3ea-218f-4c4f-8853-ec140f1f3ae1,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,A. $$\frac{3}{7}$$,C,false,"[""addition""]",2026-03-09 13:17:36.378506
bb127a83-2265-42f6-8c94-b67260212637,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_multiplication,mul_4,Hasil dari $$2 \frac{1}{2} \times \frac{1}{2}$$ adalah...,B. $$1 \frac{1}{4}$$,B,true,"[""multiplication""]",2026-03-09 22:04:48.046638
bba397b6-9a0c-4793-bbfb-02550b50757c,6d8849cc-d848-44ce-8aa7-0f05fce358c4,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 22:03:31.892111
bbf26085-3a13-481b-b921-c13992381beb,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-10 05:10:46.69302
be4590ef-22ee-4902-ad47-81a0cdd5cf70,3ef7ff62-6b05-4ef5-aaa6-7b48be842f09,fraction_multiplication,mul_4,Hasil dari $$2 \frac{1}{2} \times \frac{1}{2}$$ adalah...,C. $$2 \frac{1}{4}$$,B,false,"[""multiplication""]",2026-03-05 09:30:09.411789
bf2e29ab-54c2-4272-bffe-76e4052f2abb,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,A. $$1 \frac{2}{4}$$,B,false,"[""addition""]",2026-03-05 09:24:30.842733
c07d6dab-3a7c-4153-908d-6e141d9eab3b,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-09 13:23:42.39946
c09e732d-23ff-46bf-92ae-7bee871908a7,1762723a-9551-499a-b970-c168c3def60c,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,A. <,B,false,"[""ordering""]",2026-03-05 09:21:35.735681
c0bd5c51-d1a3-4bba-ac76-d8581db5bdeb,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,C. $$\frac{9}{10}$$,C,true,"[""addition""]",2026-03-09 22:03:57.154588
c19b3101-a059-4676-b955-a7a5dd13d351,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,fraction_multiplication,mul_2,Hasil dari $$\frac{3}{4}$$ dari $$20$$ adalah...,C. $$15$$,C,true,"[""multiplication""]",2026-03-09 13:31:26.227411
c1b72254-5840-4f86-9b96-84639f3d8959,2676eceb-8c8d-42b8-aa3b-215c30884c8a,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 20:20:04.913532
c22dd347-81ca-4ce0-a8ac-baa84b0a07b1,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_multiplication,mul_2,Hasil dari $$\frac{3}{4}$$ dari $$20$$ adalah...,C. $$15$$,C,true,"[""multiplication""]",2026-03-10 05:13:26.504141
c2786e2b-7d6e-4256-add1-c4cde9652eb3,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-10 05:10:22.534042
c344ea63-4f82-49a7-b9f5-ba844b48c6bc,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,A. $$1 \frac{2}{4}$$,B,false,"[""addition""]",2026-03-05 09:24:30.311185
c676edc1-9392-41b2-a8ca-6c50d011bbe9,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-10 04:45:25.365472
c6b4e37d-2b8d-4389-88b2-d5dd054885f8,304658fd-24f8-4b55-83d1-2627cc251c10,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-05 09:19:43.086264
c6e09519-d8e7-4c68-b233-b5e59d1c52ef,304658fd-24f8-4b55-83d1-2627cc251c10,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-05 09:22:52.407571
ca2f1cf3-2e5e-4960-83ae-ab4121dfb730,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,fraction_subtraction,sub_2,Hasil dari $$\frac{3}{4} - \frac{1}{3}$$ adalah...,B. $$\frac{5}{12}$$,B,true,"[""subtraction""]",2026-03-09 13:30:18.064397
ca4fe0ce-bceb-4f85-8ba9-622e0075d58d,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-09 13:23:42.721901
ca7556a5-6479-43ac-89c5-5782717549d0,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_multiplication,mul_3,Hasil dari $$\frac{1}{2} \times \frac{4}{7}$$ adalah...,B. $$\frac{2}{7}$$,B,true,"[""multiplication""]",2026-03-10 05:16:12.738098
cb323d71-b2ad-4476-b44b-a5aea50f18b1,1762723a-9551-499a-b970-c168c3def60c,fraction_subtraction,sub_2,Hasil dari $$\frac{3}{4} - \frac{1}{3}$$ adalah...,A. $$\frac{2}{1}$$,B,false,"[""subtraction""]",2026-03-09 13:34:54.57757
cb37daec-3784-426d-8d89-f72a7b9f3502,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,C. $$\frac{9}{10}$$,C,true,"[""addition""]",2026-03-05 09:28:18.541324
ccc20ff7-68e4-477e-85f6-890d109a9999,1762723a-9551-499a-b970-c168c3def60c,fraction_subtraction,sub_3,Hasil dari $$2 - \frac{3}{4}$$ adalah...,A. $$\frac{1}{4}$$,B,false,"[""subtraction""]",2026-03-09 13:34:55.186852
cebbed72-2480-4c65-bed6-f17c2e5c23df,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 13:23:42.043514
cef82050-1816-43a3-b502-0f88e43622da,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-09 13:50:11.223524
cfd9ab90-e735-4103-9971-d59aa420647c,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,C. $$\frac{9}{10}$$,C,true,"[""addition""]",2026-03-05 09:28:18.795507
d04368cc-2f85-44a2-8ea8-6511868f9d20,42dcbe2b-084e-4101-96bd-e5e5d38ca2b5,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,C. =,B,false,"[""ordering""]",2026-03-09 13:50:11.055924
d04485f9-0f67-4541-986d-b27e4090a79b,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_subtraction,sub_4,"Sebuah botol berisi $$\frac{7}{8}$$ liter air. Jika diminum $$\frac{1}{4}$$ liter, sisa air adalah...",B. $$\frac{5}{8}$$ liter,B,true,"[""subtraction""]",2026-03-10 05:15:31.838301
d292881e-f2a0-4a3e-8960-000e458d3bb0,38834b1c-5088-4e5c-bdec-46a6785828c8,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-05 09:18:12.655336
d421c077-215c-4af7-ba74-f75fae1c5afe,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_multiplication,mul_2,Hasil dari $$\frac{3}{4}$$ dari $$20$$ adalah...,C. $$15$$,C,true,"[""multiplication""]",2026-03-08 16:34:50.185747
d45a2b05-2403-4abd-a292-7dae0a81f9ae,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_subtraction,sub_2,Hasil dari $$\frac{3}{4} - \frac{1}{3}$$ adalah...,B. $$\frac{5}{12}$$,B,true,"[""subtraction""]",2026-03-10 05:12:03.078399
d45d9053-b30e-4677-90cc-bdcdba3a1e85,3ef7ff62-6b05-4ef5-aaa6-7b48be842f09,fraction_multiplication,mul_3,Hasil dari $$\frac{1}{2} \times \frac{4}{7}$$ adalah...,D. $$\frac{1}{7}$$,B,false,"[""multiplication""]",2026-03-05 09:30:08.89848
d4838a2d-b163-4410-852a-b689560ea14b,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,A. $$\frac{3}{7}$$,C,false,"[""addition""]",2026-03-05 09:24:30.529524
d7b20f47-ef76-499d-aca4-2a0aa9a1698e,5bb37871-3feb-4f5e-98c4-d0f9ee0d2e48,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-09 13:33:30.188523
da4838d1-0d54-4505-af0b-6cc55d9b9e6c,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-10 04:45:24.909663
dabbc620-f8d4-4005-92da-4a699e3f5c5c,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-05 09:28:17.325524
db0391c6-1d30-4ba4-8e88-316809d4580a,3ef7ff62-6b05-4ef5-aaa6-7b48be842f09,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-05 09:24:46.593187
db22c870-05db-4db5-84a4-7c95d8618a27,4087d78b-a949-4801-ba39-c0827c23ed8b,fraction_subtraction,sub_2,Hasil dari $$\frac{3}{4} - \frac{1}{3}$$ adalah...,A. $$\frac{2}{1}$$,B,false,"[""subtraction""]",2026-03-11 13:41:25.095959
dc454847-0290-478b-9814-b8bd583943dc,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 13:35:55.171336
df59f1e7-b41e-4fe1-918b-b3afacea9ca4,6d8849cc-d848-44ce-8aa7-0f05fce358c4,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-08 16:32:44.109165
df5cf19e-6bb7-4850-8b60-93b57d111c21,304658fd-24f8-4b55-83d1-2627cc251c10,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:19:43.710084
e0943fea-ab1f-47e7-b5eb-d4a2831db4b0,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,C. $$\frac{9}{10}$$,C,true,"[""addition""]",2026-03-05 09:28:18.772096
e0edd297-440b-4d84-86b8-7a95e018983e,877f8022-74b5-4c67-9f34-bc431f32457c,ordering_fractions,ord_1,"Which fraction is the largest? $$\frac{3}{4}, \frac{2}{3}, \frac{5}{6}$$",A. $$\frac{3}{4}$$,C,false,"[""ordering""]",2026-02-20 01:27:18.079193
e333bfcd-f0db-4c09-94a3-2bdd8ed53f5f,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-10 04:50:07.405689
e3afdeca-aaf1-4144-9dde-fad918a44d22,1762723a-9551-499a-b970-c168c3def60c,fraction_subtraction,sub_2,Hasil dari $$\frac{3}{4} - \frac{1}{3}$$ adalah...,C. $$\frac{2}{12}$$,B,false,"[""subtraction""]",2026-03-05 09:29:00.511701
e3beffe3-222b-496f-811d-3bf5507cc782,3ef7ff62-6b05-4ef5-aaa6-7b48be842f09,fraction_addition,add_4,Ibu membeli $$\frac{3}{4}$$ kg telur dan $$\frac{1}{2}$$ kg tepung. Total berat belanjaan Ibu adalah...,A. $$1 \frac{1}{4}$$ kg,A,true,"[""addition""]",2026-03-05 09:24:46.417347
e3ed8214-7702-4c90-990b-c4130d0adabd,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 13:35:53.389539
e5eef075-1192-43ea-97d4-d3330485c107,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,C. $$\frac{9}{10}$$,C,true,"[""addition""]",2026-03-05 09:28:16.802108
e64f3c32-07a5-4795-aadb-8e8b4ab0e303,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_multiplication,mul_3,Hasil dari $$\frac{1}{2} \times \frac{4}{7}$$ adalah...,B. $$\frac{2}{7}$$,B,true,"[""multiplication""]",2026-03-08 16:34:50.561218
e84e4994-b1a9-4286-88f7-55eee9919efd,a695672e-2e94-45cc-a692-cda08e2b71cf,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 12:24:00.489477
ea7c19d8-61e1-44d0-b3a4-d902e9e0ea7b,3ef7ff62-6b05-4ef5-aaa6-7b48be842f09,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-05 09:24:45.947125
eb06bf8c-0881-42df-a99c-52bbc28d6098,55f94980-ef03-47fd-9f42-677c09a982b4,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-09 13:54:55.789735
eb78ed41-038b-460b-b30f-da149a6bb0ff,fcee0ea9-6e65-4596-af7d-361d92742df8,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-05 09:26:38.288415
eca0bc5b-7369-41fc-9d3f-6b2dddabb6ff,db042083-a72d-4b2c-9a5c-acba6a7334da,fraction_subtraction,sub_3,Hasil dari $$2 - \frac{3}{4}$$ adalah...,C. $$\frac{5}{4}$$,B,false,"[""subtraction""]",2026-03-07 22:33:17.518684
ed0c8dc3-24f2-4cf2-8473-3705b3d9d3c9,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_multiplication,mul_4,Hasil dari $$2 \frac{1}{2} \times \frac{1}{2}$$ adalah...,B. $$1 \frac{1}{4}$$,B,true,"[""multiplication""]",2026-03-10 05:16:13.115509
ed732c56-56a0-48a0-a2da-9ab0ad386f34,6d8849cc-d848-44ce-8aa7-0f05fce358c4,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:50:05.738233
eda6f961-a9c5-4d85-a7d8-5e7b6cc2c155,2676eceb-8c8d-42b8-aa3b-215c30884c8a,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-09 13:50:23.030466
ede8dae9-a3bc-474a-9f2d-117215b6654a,1eead7ec-be42-45fd-b156-09f249ea566f,ordering_fractions,ord_2,"Urutan pecahan $$\frac{1}{2}, \frac{1}{3}, \frac{1}{4}$$ dari yang terkecil adalah...","C. $$\frac{1}{4}, \frac{1}{3}, \frac{1}{2}$$",C,true,"[""ordering""]",2026-03-05 09:22:30.207092
ee4f61cf-b067-4af3-939e-3d521cc4f85b,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_2,Hasil dari $$\frac{2}{5} + \frac{1}{2}$$ adalah...,A. $$\frac{3}{7}$$,C,false,"[""addition""]",2026-03-05 09:24:29.711253
ef486c65-d780-425c-a2ed-982759ef217b,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-08 16:33:10.848926
f058502e-b826-4ad7-9566-75a848dddb5c,4087d78b-a949-4801-ba39-c0827c23ed8b,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,B. $$\frac{4}{5}$$,A,false,"[""ordering""]",2026-03-11 13:36:35.798195
f0db5bc2-34e5-46a3-b49b-9c998c69c526,2ef7e723-a3c5-4d16-8a21-4163c6b6f6cd,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-09 13:29:16.281752
f27a0256-d9be-48b1-9e71-66883ed4ff6a,cef191bb-daf1-4707-a563-f5c8266d4a08,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-09 20:19:01.178575
f3fdfc4b-26a8-4ef1-a126-f390595bdaaa,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_4,Ibu membeli $$\frac{3}{4}$$ kg telur dan $$\frac{1}{2}$$ kg tepung. Total berat belanjaan Ibu adalah...,D. $$1 \frac{3}{4}$$ kg,A,false,"[""addition""]",2026-03-09 13:17:37.406613
f4353d93-8645-46cb-b796-ead1ffc2ce41,df7bc867-3592-4173-851d-569b9860811f,ordering_fractions,ord_4,Pecahan yang terletak di antara $$\frac{1}{5}$$ dan $$\frac{3}{5}$$ adalah...,A. $$\frac{2}{5}$$,A,true,"[""ordering""]",2026-03-05 09:25:20.721156
f4caa3dc-b16c-4666-a926-6ec4a4279b2b,db042083-a72d-4b2c-9a5c-acba6a7334da,ordering_fractions,ord_3,Tanda pembanding yang tepat untuk $$\frac{3}{5} ... \frac{4}{7}$$ adalah...,B. >,B,true,"[""ordering""]",2026-03-07 22:29:37.334151
f4ea9f7d-2223-41c0-9de0-cfc53b6bd6da,df7bc867-3592-4173-851d-569b9860811f,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-05 09:28:18.530743
f5ac02f3-ffc1-4c00-9aa5-d37ca549b9d5,6d8849cc-d848-44ce-8aa7-0f05fce358c4,fraction_subtraction,sub_4,"Sebuah botol berisi $$\frac{7}{8}$$ liter air. Jika diminum $$\frac{1}{4}$$ liter, sisa air adalah...",B. $$\frac{5}{8}$$ liter,B,true,"[""subtraction""]",2026-03-08 16:33:54.645142
f78786e3-8794-435b-96fe-b9f5e9ab0183,b9b1fa4c-afdc-4b3f-bc16-03873b7c5f2d,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,B. $$1 \frac{3}{4}$$,B,true,"[""addition""]",2026-03-10 05:14:51.829464
f802fe61-bda2-47d6-a57b-3347b1139f00,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_4,Ibu membeli $$\frac{3}{4}$$ kg telur dan $$\frac{1}{2}$$ kg tepung. Total berat belanjaan Ibu adalah...,D. $$1 \frac{3}{4}$$ kg,A,false,"[""addition""]",2026-03-09 13:17:37.911751
f8715baa-b67a-4168-b6e3-da1ba36f6618,1762723a-9551-499a-b970-c168c3def60c,fraction_addition,add_3,Hasil dari $$1 \frac{1}{2} + \frac{1}{4}$$ adalah...,A. $$1 \frac{2}{4}$$,B,false,"[""addition""]",2026-03-09 13:17:35.258925
